district,region,pcode,year,month,cdi
Cabudwaaq,Galgaduud,1902,2015,7,1
Cabudwaaq,Galgaduud,1902,2015,8,0.86
Cabudwaaq,Galgaduud,1902,2015,9,0.57
Cabudwaaq,Galgaduud,1902,2015,10,0.89
Cabudwaaq,Galgaduud,1902,2015,11,1.24
Cabudwaaq,Galgaduud,1902,2015,12,1.26
Cabudwaaq,Galgaduud,1902,2016,1,1.21
Cabudwaaq,Galgaduud,1902,2016,2,1.02
Cabudwaaq,Galgaduud,1902,2016,3,1.03
Cabudwaaq,Galgaduud,1902,2016,4,0.53
Cabudwaaq,Galgaduud,1902,2016,5,0.52
Cabudwaaq,Galgaduud,1902,2016,6,0.57
Cabudwaaq,Galgaduud,1902,2016,7,0.52
Cabudwaaq,Galgaduud,1902,2016,8,0.45
Cabudwaaq,Galgaduud,1902,2016,9,0.52
Cabudwaaq,Galgaduud,1902,2016,10,0.5
Cabudwaaq,Galgaduud,1902,2016,11,0.32
Cabudwaaq,Galgaduud,1902,2016,12,0.26
Cabudwaaq,Galgaduud,1902,2017,1,0.27
Cabudwaaq,Galgaduud,1902,2017,2,0.3
Cabudwaaq,Galgaduud,1902,2017,3,0.27
Cabudwaaq,Galgaduud,1902,2017,4,0.27
Cabudwaaq,Galgaduud,1902,2017,5,0.35
Cabudwaaq,Galgaduud,1902,2017,6,0.46
Cabudwaaq,Galgaduud,1902,2017,7,0.61
Cabudwaaq,Galgaduud,1902,2017,8,0.93
Cabudwaaq,Galgaduud,1902,2017,9,0.98
Cabudwaaq,Galgaduud,1902,2017,10,1.13
Cabudwaaq,Galgaduud,1902,2017,11,1.32
Cabudwaaq,Galgaduud,1902,2017,12,1.35
Cabudwaaq,Galgaduud,1902,2018,1,1.33
Cabudwaaq,Galgaduud,1902,2018,2,0.94
Cabudwaaq,Galgaduud,1902,2018,3,0.97
Cabudwaaq,Galgaduud,1902,2018,4,1.65
Cabudwaaq,Galgaduud,1902,2018,5,2.09
Cabudwaaq,Galgaduud,1902,2018,6,2.1
Cabudwaaq,Galgaduud,1902,2018,7,1.79
Cabudwaaq,Galgaduud,1902,2018,8,1.34
Cabudwaaq,Galgaduud,1902,2018,9,1.26
Cabudwaaq,Galgaduud,1902,2018,10,0.8
Cabudwaaq,Galgaduud,1902,2018,11,0.46
Cabudwaaq,Galgaduud,1902,2018,12,0.47
Cabudwaaq,Galgaduud,1902,2019,1,0.51
Cabudwaaq,Galgaduud,1902,2019,2,0.57
Cabudwaaq,Galgaduud,1902,2019,3,0.82
Cabudwaaq,Galgaduud,1902,2019,4,0.6
Cabudwaaq,Galgaduud,1902,2019,5,1.3
Cabudwaaq,Galgaduud,1902,2019,6,1.38
Cabudwaaq,Galgaduud,1902,2019,7,1.4
Cabudwaaq,Galgaduud,1902,2019,8,1.11
Cabudwaaq,Galgaduud,1902,2019,9,0.73
Cabudwaaq,Galgaduud,1902,2019,10,1.94
Cabudwaaq,Galgaduud,1902,2019,11,3.15
Cabudwaaq,Galgaduud,1902,2019,12,3.67
Cabudwaaq,Galgaduud,1902,2020,1,3.69
Cabudwaaq,Galgaduud,1902,2020,2,4.33
Cabudwaaq,Galgaduud,1902,2020,3,5.99
Cabudwaaq,Galgaduud,1902,2020,4,5.6
Cabudwaaq,Galgaduud,1902,2020,5,3.09
Cabudwaaq,Galgaduud,1902,2020,6,3.08
Cabudwaaq,Galgaduud,1902,2020,7,3.07
Cabudwaaq,Galgaduud,1902,2020,8,3.06
Cabudwaaq,Galgaduud,1902,2020,9,1.7
Cabudwaaq,Galgaduud,1902,2020,10,1.61
Cabudwaaq,Galgaduud,1902,2020,11,1.56
Cabudwaaq,Galgaduud,1902,2020,12,1.33
Cabudwaaq,Galgaduud,1902,2021,1,1.44
Cabudwaaq,Galgaduud,1902,2021,2,1.9
Cabudwaaq,Galgaduud,1902,2021,3,2.01
Cabudwaaq,Galgaduud,1902,2021,4,1.25
Cabudwaaq,Galgaduud,1902,2021,5,1.42
Cabudwaaq,Galgaduud,1902,2021,6,1.43
Cabudwaaq,Galgaduud,1902,2021,7,1.47
Cabudwaaq,Galgaduud,1902,2021,8,1.4
Cabudwaaq,Galgaduud,1902,2021,9,1.16
Cabudwaaq,Galgaduud,1902,2021,10,0.7
Cabudwaaq,Galgaduud,1902,2021,11,0.44
Cabudwaaq,Galgaduud,1902,2021,12,0.39
Cabudwaaq,Galgaduud,1902,2022,1,0.32
Cabudwaaq,Galgaduud,1902,2022,2,0.34
Cabudwaaq,Galgaduud,1902,2022,3,0.41
Cabudwaaq,Galgaduud,1902,2022,4,0.5
Cabudwaaq,Galgaduud,1902,2022,5,0.91
Cabudwaaq,Galgaduud,1902,2022,6,0.99
Cabudwaaq,Galgaduud,1902,2022,7,1.06
Cabudwaaq,Galgaduud,1902,2022,8,1.07
Cabudwaaq,Galgaduud,1902,2022,9,0.96
Cabudwaaq,Galgaduud,1902,2022,10,0.78
Cabudwaaq,Galgaduud,1902,2022,11,0.84
Cabudwaaq,Galgaduud,1902,2022,12,0.85
Cabudwaaq,Galgaduud,1902,2023,1,0.94
Cabudwaaq,Galgaduud,1902,2023,2,1.04
Cabudwaaq,Galgaduud,1902,2023,3,1.1
Cabudwaaq,Galgaduud,1902,2023,4,1.33
Cabudwaaq,Galgaduud,1902,2023,5,1.26
Cabudwaaq,Galgaduud,1902,2023,6,1.22
Cabudwaaq,Galgaduud,1902,2023,7,
Cadaado,Galgaduud,1903,2013,1,
Cadaado,Galgaduud,1903,2013,2,
Cadaado,Galgaduud,1903,2013,3,
Cadaado,Galgaduud,1903,2013,4,
Cadaado,Galgaduud,1903,2013,5,
Cadaado,Galgaduud,1903,2013,6,
Cadaado,Galgaduud,1903,2013,7,
Cadaado,Galgaduud,1903,2013,8,
Cadaado,Galgaduud,1903,2013,9,
Cadaado,Galgaduud,1903,2013,10,
Cadaado,Galgaduud,1903,2013,11,
Cadaado,Galgaduud,1903,2013,12,
Cadaado,Galgaduud,1903,2014,1,
Cadaado,Galgaduud,1903,2014,2,
Cadaado,Galgaduud,1903,2014,3,
Cadaado,Galgaduud,1903,2014,4,
Cadaado,Galgaduud,1903,2014,5,
Cadaado,Galgaduud,1903,2014,6,
Cadaado,Galgaduud,1903,2014,7,
Cadaado,Galgaduud,1903,2014,8,
Cadaado,Galgaduud,1903,2014,9,
Cadaado,Galgaduud,1903,2014,10,
Cadaado,Galgaduud,1903,2014,11,
Cadaado,Galgaduud,1903,2014,12,
Cadaado,Galgaduud,1903,2015,1,0.75
Cadaado,Galgaduud,1903,2015,2,0.74
Cadaado,Galgaduud,1903,2015,3,0.84
Cadaado,Galgaduud,1903,2015,4,1.07
Cadaado,Galgaduud,1903,2015,5,0.96
Cadaado,Galgaduud,1903,2015,6,0.8
Cadaado,Galgaduud,1903,2015,7,0.58
Cadaado,Galgaduud,1903,2015,8,0.81
Cadaado,Galgaduud,1903,2015,9,1
Cadaado,Galgaduud,1903,2015,10,1.26
Cadaado,Galgaduud,1903,2015,11,1.55
Cadaado,Galgaduud,1903,2015,12,1.42
Cadaado,Galgaduud,1903,2016,1,1.29
Cadaado,Galgaduud,1903,2016,2,0.96
Cadaado,Galgaduud,1903,2016,3,0.87
Cadaado,Galgaduud,1903,2016,4,0.61
Cadaado,Galgaduud,1903,2016,5,0.6
Cadaado,Galgaduud,1903,2016,6,0.66
Cadaado,Galgaduud,1903,2016,7,0.62
Cadaado,Galgaduud,1903,2016,8,0.51
Cadaado,Galgaduud,1903,2016,9,0.57
Cadaado,Galgaduud,1903,2016,10,0.55
Cadaado,Galgaduud,1903,2016,11,0.37
Cadaado,Galgaduud,1903,2016,12,0.3
Cadaado,Galgaduud,1903,2017,1,0.31
Cadaado,Galgaduud,1903,2017,2,0.4
Cadaado,Galgaduud,1903,2017,3,0.41
Cadaado,Galgaduud,1903,2017,4,0.26
Cadaado,Galgaduud,1903,2017,5,0.32
Cadaado,Galgaduud,1903,2017,6,0.34
Cadaado,Galgaduud,1903,2017,7,0.37
Cadaado,Galgaduud,1903,2017,8,0.67
Cadaado,Galgaduud,1903,2017,9,0.74
Cadaado,Galgaduud,1903,2017,10,0.74
Cadaado,Galgaduud,1903,2017,11,0.89
Cadaado,Galgaduud,1903,2017,12,1.11
Cadaado,Galgaduud,1903,2018,1,1.07
Cadaado,Galgaduud,1903,2018,2,0.77
Cadaado,Galgaduud,1903,2018,3,0.8
Cadaado,Galgaduud,1903,2018,4,1.67
Cadaado,Galgaduud,1903,2018,5,2.12
Cadaado,Galgaduud,1903,2018,6,2.19
Cadaado,Galgaduud,1903,2018,7,1.87
Cadaado,Galgaduud,1903,2018,8,1.29
Cadaado,Galgaduud,1903,2018,9,1.57
Cadaado,Galgaduud,1903,2018,10,1.28
Cadaado,Galgaduud,1903,2018,11,0.7
Cadaado,Galgaduud,1903,2018,12,0.58
Cadaado,Galgaduud,1903,2019,1,0.62
Cadaado,Galgaduud,1903,2019,2,0.62
Cadaado,Galgaduud,1903,2019,3,0.57
Cadaado,Galgaduud,1903,2019,4,0.39
Cadaado,Galgaduud,1903,2019,5,0.93
Cadaado,Galgaduud,1903,2019,6,1.18
Cadaado,Galgaduud,1903,2019,7,1.28
Cadaado,Galgaduud,1903,2019,8,0.97
Cadaado,Galgaduud,1903,2019,9,0.67
Cadaado,Galgaduud,1903,2019,10,1.46
Cadaado,Galgaduud,1903,2019,11,2.69
Cadaado,Galgaduud,1903,2019,12,2.71
Cadaado,Galgaduud,1903,2020,1,2.54
Cadaado,Galgaduud,1903,2020,2,2.98
Cadaado,Galgaduud,1903,2020,3,4.88
Cadaado,Galgaduud,1903,2020,4,5.39
Cadaado,Galgaduud,1903,2020,5,2.73
Cadaado,Galgaduud,1903,2020,6,2.42
Cadaado,Galgaduud,1903,2020,7,2.11
Cadaado,Galgaduud,1903,2020,8,1.41
Cadaado,Galgaduud,1903,2020,9,0.93
Cadaado,Galgaduud,1903,2020,10,1.2
Cadaado,Galgaduud,1903,2020,11,1.35
Cadaado,Galgaduud,1903,2020,12,1.19
Cadaado,Galgaduud,1903,2021,1,1.33
Cadaado,Galgaduud,1903,2021,2,1.79
Cadaado,Galgaduud,1903,2021,3,1.92
Cadaado,Galgaduud,1903,2021,4,1.27
Cadaado,Galgaduud,1903,2021,5,1.5
Cadaado,Galgaduud,1903,2021,6,1.54
Cadaado,Galgaduud,1903,2021,7,1.62
Cadaado,Galgaduud,1903,2021,8,1.48
Cadaado,Galgaduud,1903,2021,9,1.15
Cadaado,Galgaduud,1903,2021,10,0.61
Cadaado,Galgaduud,1903,2021,11,0.35
Cadaado,Galgaduud,1903,2021,12,0.29
Cadaado,Galgaduud,1903,2022,1,0.34
Cadaado,Galgaduud,1903,2022,2,0.38
Cadaado,Galgaduud,1903,2022,3,0.39
Cadaado,Galgaduud,1903,2022,4,0.53
Cadaado,Galgaduud,1903,2022,5,0.92
Cadaado,Galgaduud,1903,2022,6,1.03
Cadaado,Galgaduud,1903,2022,7,0.96
Cadaado,Galgaduud,1903,2022,8,0.74
Cadaado,Galgaduud,1903,2022,9,0.74
Cadaado,Galgaduud,1903,2022,10,0.75
Cadaado,Galgaduud,1903,2022,11,1.03
Cadaado,Galgaduud,1903,2022,12,1.15
Cadaado,Galgaduud,1903,2023,1,1.24
Cadaado,Galgaduud,1903,2023,2,1.25
Cadaado,Galgaduud,1903,2023,3,1.15
Cadaado,Galgaduud,1903,2023,4,1.29
Cadaado,Galgaduud,1903,2023,5,1.34
Cadaado,Galgaduud,1903,2023,6,1.25
Cadaado,Galgaduud,1903,2023,7,
Cadale,Middle Shabelle,2104,2013,1,
Cadale,Middle Shabelle,2104,2013,2,
Cadale,Middle Shabelle,2104,2013,3,
Cadale,Middle Shabelle,2104,2013,4,
Cadale,Middle Shabelle,2104,2013,5,
Cadale,Middle Shabelle,2104,2013,6,
Cadale,Middle Shabelle,2104,2013,7,
Cadale,Middle Shabelle,2104,2013,8,
Cadale,Middle Shabelle,2104,2013,9,
Cadale,Middle Shabelle,2104,2013,10,
Cadale,Middle Shabelle,2104,2013,11,
Cadale,Middle Shabelle,2104,2013,12,
Cadale,Middle Shabelle,2104,2014,1,
Cadale,Middle Shabelle,2104,2014,2,
Cadale,Middle Shabelle,2104,2014,3,
Cadale,Middle Shabelle,2104,2014,4,
Cadale,Middle Shabelle,2104,2014,5,
Cadale,Middle Shabelle,2104,2014,6,
Cadale,Middle Shabelle,2104,2014,7,
Cadale,Middle Shabelle,2104,2014,8,
Cadale,Middle Shabelle,2104,2014,9,
Cadale,Middle Shabelle,2104,2014,10,
Cadale,Middle Shabelle,2104,2014,11,
Cadale,Middle Shabelle,2104,2014,12,
Cadale,Middle Shabelle,2104,2015,1,0.71
Cadale,Middle Shabelle,2104,2015,2,0.65
Cadale,Middle Shabelle,2104,2015,3,0.52
Cadale,Middle Shabelle,2104,2015,4,1.09
Cadale,Middle Shabelle,2104,2015,5,1.19
Cadale,Middle Shabelle,2104,2015,6,0.97
Cadale,Middle Shabelle,2104,2015,7,0.65
Cadale,Middle Shabelle,2104,2015,8,0.66
Cadale,Middle Shabelle,2104,2015,9,0.65
Cadale,Middle Shabelle,2104,2015,10,0.79
Cadale,Middle Shabelle,2104,2015,11,1.07
Cadale,Middle Shabelle,2104,2015,12,1.15
Cadale,Middle Shabelle,2104,2016,1,1.14
Cadale,Middle Shabelle,2104,2016,2,1.03
Cadale,Middle Shabelle,2104,2016,3,1.02
Cadale,Middle Shabelle,2104,2016,4,0.63
Cadale,Middle Shabelle,2104,2016,5,0.64
Cadale,Middle Shabelle,2104,2016,6,0.78
Cadale,Middle Shabelle,2104,2016,7,0.71
Cadale,Middle Shabelle,2104,2016,8,0.55
Cadale,Middle Shabelle,2104,2016,9,0.59
Cadale,Middle Shabelle,2104,2016,10,0.53
Cadale,Middle Shabelle,2104,2016,11,0.35
Cadale,Middle Shabelle,2104,2016,12,0.28
Cadale,Middle Shabelle,2104,2017,1,0.3
Cadale,Middle Shabelle,2104,2017,2,0.41
Cadale,Middle Shabelle,2104,2017,3,0.4
Cadale,Middle Shabelle,2104,2017,4,0.43
Cadale,Middle Shabelle,2104,2017,5,0.46
Cadale,Middle Shabelle,2104,2017,6,0.47
Cadale,Middle Shabelle,2104,2017,7,0.46
Cadale,Middle Shabelle,2104,2017,8,0.55
Cadale,Middle Shabelle,2104,2017,9,0.61
Cadale,Middle Shabelle,2104,2017,10,0.58
Cadale,Middle Shabelle,2104,2017,11,0.79
Cadale,Middle Shabelle,2104,2017,12,0.84
Cadale,Middle Shabelle,2104,2018,1,0.82
Cadale,Middle Shabelle,2104,2018,2,0.75
Cadale,Middle Shabelle,2104,2018,3,0.75
Cadale,Middle Shabelle,2104,2018,4,1.66
Cadale,Middle Shabelle,2104,2018,5,1.84
Cadale,Middle Shabelle,2104,2018,6,1.83
Cadale,Middle Shabelle,2104,2018,7,1.9
Cadale,Middle Shabelle,2104,2018,8,1.81
Cadale,Middle Shabelle,2104,2018,9,1.5
Cadale,Middle Shabelle,2104,2018,10,0.65
Cadale,Middle Shabelle,2104,2018,11,0.67
Cadale,Middle Shabelle,2104,2018,12,0.87
Cadale,Middle Shabelle,2104,2019,1,0.78
Cadale,Middle Shabelle,2104,2019,2,0.8
Cadale,Middle Shabelle,2104,2019,3,0.98
Cadale,Middle Shabelle,2104,2019,4,0.85
Cadale,Middle Shabelle,2104,2019,5,1.16
Cadale,Middle Shabelle,2104,2019,6,1.19
Cadale,Middle Shabelle,2104,2019,7,1.56
Cadale,Middle Shabelle,2104,2019,8,1.77
Cadale,Middle Shabelle,2104,2019,9,1.37
Cadale,Middle Shabelle,2104,2019,10,2.36
Cadale,Middle Shabelle,2104,2019,11,2.73
Cadale,Middle Shabelle,2104,2019,12,2.77
Cadale,Middle Shabelle,2104,2020,1,2.55
Cadale,Middle Shabelle,2104,2020,2,2.09
Cadale,Middle Shabelle,2104,2020,3,3.77
Cadale,Middle Shabelle,2104,2020,4,2.83
Cadale,Middle Shabelle,2104,2020,5,1.67
Cadale,Middle Shabelle,2104,2020,6,1.71
Cadale,Middle Shabelle,2104,2020,7,2.76
Cadale,Middle Shabelle,2104,2020,8,3.06
Cadale,Middle Shabelle,2104,2020,9,2.13
Cadale,Middle Shabelle,2104,2020,10,2.56
Cadale,Middle Shabelle,2104,2020,11,2.45
Cadale,Middle Shabelle,2104,2020,12,2.85
Cadale,Middle Shabelle,2104,2021,1,2.37
Cadale,Middle Shabelle,2104,2021,2,2.3
Cadale,Middle Shabelle,2104,2021,3,2.34
Cadale,Middle Shabelle,2104,2021,4,0.86
Cadale,Middle Shabelle,2104,2021,5,0.71
Cadale,Middle Shabelle,2104,2021,6,0.68
Cadale,Middle Shabelle,2104,2021,7,0.86
Cadale,Middle Shabelle,2104,2021,8,0.91
Cadale,Middle Shabelle,2104,2021,9,0.76
Cadale,Middle Shabelle,2104,2021,10,0.65
Cadale,Middle Shabelle,2104,2021,11,0.51
Cadale,Middle Shabelle,2104,2021,12,0.47
Cadale,Middle Shabelle,2104,2022,1,0.36
Cadale,Middle Shabelle,2104,2022,2,0.38
Cadale,Middle Shabelle,2104,2022,3,0.44
Cadale,Middle Shabelle,2104,2022,4,0.43
Cadale,Middle Shabelle,2104,2022,5,0.67
Cadale,Middle Shabelle,2104,2022,6,0.72
Cadale,Middle Shabelle,2104,2022,7,0.89
Cadale,Middle Shabelle,2104,2022,8,0.95
Cadale,Middle Shabelle,2104,2022,9,0.86
Cadale,Middle Shabelle,2104,2022,10,0.65
Cadale,Middle Shabelle,2104,2022,11,0.8
Cadale,Middle Shabelle,2104,2022,12,0.94
Cadale,Middle Shabelle,2104,2023,1,0.79
Cadale,Middle Shabelle,2104,2023,2,0.72
Cadale,Middle Shabelle,2104,2023,3,0.79
Cadale,Middle Shabelle,2104,2023,4,1.22
Cadale,Middle Shabelle,2104,2023,5,1.2
Cadale,Middle Shabelle,2104,2023,6,1.13
Cadale,Middle Shabelle,2104,2023,7,
Caluula,Bari,1603,2013,1,
Caluula,Bari,1603,2013,2,
Caluula,Bari,1603,2013,3,
Caluula,Bari,1603,2013,4,
Caluula,Bari,1603,2013,5,
Caluula,Bari,1603,2013,6,
Caluula,Bari,1603,2013,7,
Caluula,Bari,1603,2013,8,
Caluula,Bari,1603,2013,9,
Caluula,Bari,1603,2013,10,
Caluula,Bari,1603,2013,11,
Caluula,Bari,1603,2013,12,
Caluula,Bari,1603,2014,1,
Caluula,Bari,1603,2014,2,
Caluula,Bari,1603,2014,3,
Caluula,Bari,1603,2014,4,
Caluula,Bari,1603,2014,5,
Caluula,Bari,1603,2014,6,
Caluula,Bari,1603,2014,7,
Caluula,Bari,1603,2014,8,
Caluula,Bari,1603,2014,9,
Caluula,Bari,1603,2014,10,
Caluula,Bari,1603,2014,11,
Caluula,Bari,1603,2014,12,
Caluula,Bari,1603,2015,1,0.59
Caluula,Bari,1603,2015,2,0.6
Caluula,Bari,1603,2015,3,0.7
Caluula,Bari,1603,2015,4,0.44
Caluula,Bari,1603,2015,5,0.89
Caluula,Bari,1603,2015,6,1.12
Caluula,Bari,1603,2015,7,0.96
Caluula,Bari,1603,2015,8,0.68
Caluula,Bari,1603,2015,9,0.85
Caluula,Bari,1603,2015,10,1.07
Caluula,Bari,1603,2015,11,1.45
Caluula,Bari,1603,2015,12,1.34
Caluula,Bari,1603,2016,1,1.27
Caluula,Bari,1603,2016,2,1.07
Caluula,Bari,1603,2016,3,1.05
Caluula,Bari,1603,2016,4,1
Caluula,Bari,1603,2016,5,0.52
Caluula,Bari,1603,2016,6,0.58
Caluula,Bari,1603,2016,7,0.51
Caluula,Bari,1603,2016,8,0.43
Caluula,Bari,1603,2016,9,0.4
Caluula,Bari,1603,2016,10,0.35
Caluula,Bari,1603,2016,11,0.22
Caluula,Bari,1603,2016,12,0.53
Caluula,Bari,1603,2017,1,0.69
Caluula,Bari,1603,2017,2,0.65
Caluula,Bari,1603,2017,3,0.51
Caluula,Bari,1603,2017,4,1
Caluula,Bari,1603,2017,5,1.84
Caluula,Bari,1603,2017,6,1.55
Caluula,Bari,1603,2017,7,1.28
Caluula,Bari,1603,2017,8,1.29
Caluula,Bari,1603,2017,9,1.53
Caluula,Bari,1603,2017,10,1.01
Caluula,Bari,1603,2017,11,0.47
Caluula,Bari,1603,2017,12,0.35
Caluula,Bari,1603,2018,1,0.35
Caluula,Bari,1603,2018,2,0.39
Caluula,Bari,1603,2018,3,0.32
Caluula,Bari,1603,2018,4,0.58
Caluula,Bari,1603,2018,5,2.1
Caluula,Bari,1603,2018,6,2.45
Caluula,Bari,1603,2018,7,2.04
Caluula,Bari,1603,2018,8,2.06
Caluula,Bari,1603,2018,9,2.33
Caluula,Bari,1603,2018,10,1.96
Caluula,Bari,1603,2018,11,0.79
Caluula,Bari,1603,2018,12,0.66
Caluula,Bari,1603,2019,1,0.88
Caluula,Bari,1603,2019,2,1.07
Caluula,Bari,1603,2019,3,0.87
Caluula,Bari,1603,2019,4,0.56
Caluula,Bari,1603,2019,5,0.58
Caluula,Bari,1603,2019,6,0.87
Caluula,Bari,1603,2019,7,0.95
Caluula,Bari,1603,2019,8,0.93
Caluula,Bari,1603,2019,9,1.04
Caluula,Bari,1603,2019,10,1.27
Caluula,Bari,1603,2019,11,2.48
Caluula,Bari,1603,2019,12,3.39
Caluula,Bari,1603,2020,1,3.34
Caluula,Bari,1603,2020,2,3.11
Caluula,Bari,1603,2020,3,3.19
Caluula,Bari,1603,2020,4,4.39
Caluula,Bari,1603,2020,5,2.85
Caluula,Bari,1603,2020,6,1.47
Caluula,Bari,1603,2020,7,1.5
Caluula,Bari,1603,2020,8,1.85
Caluula,Bari,1603,2020,9,1.58
Caluula,Bari,1603,2020,10,0.83
Caluula,Bari,1603,2020,11,1.88
Caluula,Bari,1603,2020,12,1.71
Caluula,Bari,1603,2021,1,1.91
Caluula,Bari,1603,2021,2,2.01
Caluula,Bari,1603,2021,3,2.22
Caluula,Bari,1603,2021,4,2.75
Caluula,Bari,1603,2021,5,2.19
Caluula,Bari,1603,2021,6,2.16
Caluula,Bari,1603,2021,7,1.65
Caluula,Bari,1603,2021,8,1.63
Caluula,Bari,1603,2021,9,1.79
Caluula,Bari,1603,2021,10,1.23
Caluula,Bari,1603,2021,11,0.37
Caluula,Bari,1603,2021,12,0.43
Caluula,Bari,1603,2022,1,0.47
Caluula,Bari,1603,2022,2,0.43
Caluula,Bari,1603,2022,3,0.56
Caluula,Bari,1603,2022,4,0.59
Caluula,Bari,1603,2022,5,0.54
Caluula,Bari,1603,2022,6,0.45
Caluula,Bari,1603,2022,7,0.36
Caluula,Bari,1603,2022,8,0.61
Caluula,Bari,1603,2022,9,0.77
Caluula,Bari,1603,2022,10,0.6
Caluula,Bari,1603,2022,11,0.74
Caluula,Bari,1603,2022,12,0.96
Caluula,Bari,1603,2023,1,1.39
Caluula,Bari,1603,2023,2,1.49
Caluula,Bari,1603,2023,3,1.5
Caluula,Bari,1603,2023,4,1.7
Caluula,Bari,1603,2023,5,2.21
Caluula,Bari,1603,2023,6,1.64
Caluula,Bari,1603,2023,7,
Caybo,Sool,1402,2013,1,
Caybo,Sool,1402,2013,2,
Caybo,Sool,1402,2013,3,
Caybo,Sool,1402,2013,4,
Caybo,Sool,1402,2013,5,
Caybo,Sool,1402,2013,6,
Caybo,Sool,1402,2013,7,
Caybo,Sool,1402,2013,8,
Caybo,Sool,1402,2013,9,
Caybo,Sool,1402,2013,10,
Caybo,Sool,1402,2013,11,
Caybo,Sool,1402,2013,12,
Caybo,Sool,1402,2014,1,
Caybo,Sool,1402,2014,2,
Caybo,Sool,1402,2014,3,
Caybo,Sool,1402,2014,4,
Caybo,Sool,1402,2014,5,
Caybo,Sool,1402,2014,6,
Caybo,Sool,1402,2014,7,
Caybo,Sool,1402,2014,8,
Caybo,Sool,1402,2014,9,
Caybo,Sool,1402,2014,10,
Caybo,Sool,1402,2014,11,
Caybo,Sool,1402,2014,12,
Caybo,Sool,1402,2015,1,1.09
Caybo,Sool,1402,2015,2,0.93
Caybo,Sool,1402,2015,3,1.43
Caybo,Sool,1402,2015,4,1.23
Caybo,Sool,1402,2015,5,1.4
Caybo,Sool,1402,2015,6,1.22
Caybo,Sool,1402,2015,7,1
Caybo,Sool,1402,2015,8,0.74
Caybo,Sool,1402,2015,9,0.66
Caybo,Sool,1402,2015,10,1
Caybo,Sool,1402,2015,11,1.26
Caybo,Sool,1402,2015,12,1.28
Caybo,Sool,1402,2016,1,1.34
Caybo,Sool,1402,2016,2,1.33
Caybo,Sool,1402,2016,3,1.28
Caybo,Sool,1402,2016,4,0.99
Caybo,Sool,1402,2016,5,1.01
Caybo,Sool,1402,2016,6,1.08
Caybo,Sool,1402,2016,7,1.08
Caybo,Sool,1402,2016,8,0.98
Caybo,Sool,1402,2016,9,0.68
Caybo,Sool,1402,2016,10,0.45
Caybo,Sool,1402,2016,11,0.32
Caybo,Sool,1402,2016,12,0.3
Caybo,Sool,1402,2017,1,0.3
Caybo,Sool,1402,2017,2,0.36
Caybo,Sool,1402,2017,3,0.43
Caybo,Sool,1402,2017,4,0.46
Caybo,Sool,1402,2017,5,0.78
Caybo,Sool,1402,2017,6,0.94
Caybo,Sool,1402,2017,7,0.83
Caybo,Sool,1402,2017,8,0.69
Caybo,Sool,1402,2017,9,0.72
Caybo,Sool,1402,2017,10,0.87
Caybo,Sool,1402,2017,11,0.83
Caybo,Sool,1402,2017,12,0.77
Caybo,Sool,1402,2018,1,0.7
Caybo,Sool,1402,2018,2,0.71
Caybo,Sool,1402,2018,3,0.75
Caybo,Sool,1402,2018,4,1.5
Caybo,Sool,1402,2018,5,2.11
Caybo,Sool,1402,2018,6,2.43
Caybo,Sool,1402,2018,7,2.13
Caybo,Sool,1402,2018,8,1.9
Caybo,Sool,1402,2018,9,2.14
Caybo,Sool,1402,2018,10,1.95
Caybo,Sool,1402,2018,11,1.47
Caybo,Sool,1402,2018,12,1.16
Caybo,Sool,1402,2019,1,0.88
Caybo,Sool,1402,2019,2,0.9
Caybo,Sool,1402,2019,3,0.59
Caybo,Sool,1402,2019,4,0.44
Caybo,Sool,1402,2019,5,1.01
Caybo,Sool,1402,2019,6,1.35
Caybo,Sool,1402,2019,7,1.66
Caybo,Sool,1402,2019,8,1.76
Caybo,Sool,1402,2019,9,2.29
Caybo,Sool,1402,2019,10,2.8
Caybo,Sool,1402,2019,11,3.74
Caybo,Sool,1402,2019,12,3.8
Caybo,Sool,1402,2020,1,3.5
Caybo,Sool,1402,2020,2,2.97
Caybo,Sool,1402,2020,3,2.9
Caybo,Sool,1402,2020,4,3.45
Caybo,Sool,1402,2020,5,1.85
Caybo,Sool,1402,2020,6,1.86
Caybo,Sool,1402,2020,7,1.95
Caybo,Sool,1402,2020,8,2.49
Caybo,Sool,1402,2020,9,2.92
Caybo,Sool,1402,2020,10,1.63
Caybo,Sool,1402,2020,11,1.44
Caybo,Sool,1402,2020,12,1.02
Caybo,Sool,1402,2021,1,1.41
Caybo,Sool,1402,2021,2,1.65
Caybo,Sool,1402,2021,3,0.74
Caybo,Sool,1402,2021,4,0.89
Caybo,Sool,1402,2021,5,0.98
Caybo,Sool,1402,2021,6,1.22
Caybo,Sool,1402,2021,7,1.17
Caybo,Sool,1402,2021,8,1.03
Caybo,Sool,1402,2021,9,0.84
Caybo,Sool,1402,2021,10,0.74
Caybo,Sool,1402,2021,11,0.53
Caybo,Sool,1402,2021,12,0.54
Caybo,Sool,1402,2022,1,0.57
Caybo,Sool,1402,2022,2,0.58
Caybo,Sool,1402,2022,3,0.64
Caybo,Sool,1402,2022,4,0.48
Caybo,Sool,1402,2022,5,0.52
Caybo,Sool,1402,2022,6,0.6
Caybo,Sool,1402,2022,7,0.81
Caybo,Sool,1402,2022,8,0.81
